sound,word,test,ChildWordKey,tran,timeLab,f1,f2,f3,f3f2,ChildID
RealWordRep_656L49FS4,watch,Test52,656L49FS4Test52watch,w,317.9382921,362.81404,2193.1647,3459.449277,1266.284577,C656
RealWordRep_656L49FS4,wheel,Test61,656L49FS4Test61wheel,w,349.6912093,251.0746765,2312.842571,3458.193975,1145.351404,C656
RealWordRep_656L49FS4,water,Test64,656L49FS4Test64water,w,359.2128778,438.0367809,2110.956954,3939.198639,1828.241685,C656
RealWordRep_656L49FS4,rocking,Test65,656L49FS4Test65rocking,r,362.6918539,503.6402122,956.5635275,3177.939041,2221.375513,C656
RealWordRep_656L49FS4,waiting,Test69,656L49FS4Test69waiting,w,379.6464102,480.2529109,1123.669564,3631.669788,2508.000224,C656
RealWordRep_656L49FS4,rock,Test75,656L49FS4Test75rock,r:$w,399.2929913,396.9618466,1424.923562,3537.538949,2112.615387,C656
RealWordRep_656L49FS4,red,Test77,656L49FS4Test77red,r:$w,405.1048661,338.0626897,1826.703457,3262.831619,1436.128162,C656
RealWordRep_656L49FS4,rabbit,Test83,656L49FS4Test83rabbit,r:$w,424.7924495,384.5145709,1410.159828,3756.887172,2346.727344,C656
RealWordRep_656L49FS4,wet,Test84,656L49FS4Test84wet,w,427.875424,567.2146672,2857.993618,3798.055688,940.0620693,C656
RealWordRep_656L49FS4,web,Test87,656L49FS4Test87web,w,437.5178089,391.4971757,2998.993782,4177.532768,1178.538986,C656
RealWordRep_658L41MS3,rabbit,Test2,658L41MS3Test2rabbit,r,117.5859338,1202.356488,2444.814158,3917.727193,1472.913035,C658
RealWordRep_658L41MS3,rock,Test4,658L41MS3Test4rock,r,137.7943667,988.8058427,2975.797913,4371.45241,1395.654497,C658
RealWordRep_658L41MS3,red,Test6,658L41MS3Test6red,r,145.3317689,738.7174665,1934.193186,2826.74159,892.5484038,C658
RealWordRep_658L41MS3,web,Test12,658L41MS3Test12web,w,189.6391057,293.4577502,2137.155757,3268.136029,1130.980271,C658
RealWordRep_658L41MS3,wet,Test13,658L41MS3Test13wet,w,197.4485425,368.8722079,1600.45373,3378.232421,1777.778691,C658
RealWordRep_658L41MS3,rain,Test23,658L41MS3Test23rain,r,257.2587867,350.0778877,1544.963299,3465.042706,1920.079408,C658
RealWordRep_658L41MS3,reading,Test31,658L41MS3Test31reading,r,313.1315785,1582.917925,2601.82651,4397.104077,1795.277567,C658
RealWordRep_658L41MS3,washer,Test35,658L41MS3Test35washer,w,326.3544139,422.5670249,2426.080344,4041.490075,1615.409731,C658
RealWordRep_658L41MS3,walk,Test43,658L41MS3Test43walk,w,365.862931,379.844084,1978.060447,3732.955974,1754.895528,C658
RealWordRep_658L41MS3,raisins,Test45,658L41MS3Test45raisins,r,373.5452552,547.3371075,1691.087533,3973.925675,2282.838142,C658
RealWordRep_658L41MS3,rocking,Test47,658L41MS3Test47rocking,$other,392.5010259,889.2343745,1580.794752,3346.353774,1765.559022,C658
RealWordRep_658L41MS3,wind,Test49,658L41MS3Test49wind,w,403.3309713,377.5463993,2114.237605,3861.107613,1746.870008,C658
RealWordRep_658L41MS3,running,Test51,658L41MS3Test51running,$w,411.7021534,352.7712168,1935.824619,4025.437323,2089.612703,C658
RealWordRep_658L41MS3,ring,Test54,658L41MS3Test54ring,r,447.2853581,314.2674713,2414.961758,3706.918084,1291.956326,C658
RealWordRep_658L41MS3,wheel,Test56,658L41MS3Test56wheel,w,462.4328662,870.9003666,2110.628533,3910.442084,1799.813551,C658
RealWordRep_658L41MS3,window,Test62,658L41MS3Test62window,$other,488.1238579,1176.878965,2843.699476,4292.687432,1448.987956,C658
RealWordRep_658L41MS3,waiting,Test71,658L41MS3Test71waiting,$other,523.6361274,519.479481,1429.909345,3387.815804,1957.906459,C658
RealWordRep_658L41MS3,water,Test72,658L41MS3Test72water,w,527.1598392,956.5785948,2010.814213,3521.956679,1511.142466,C658
RealWordRep_658L41MS3,watch,Test73,658L41MS3Test73watch,w,534.0378933,606.052171,2361.864137,4165.329687,1803.46555,C658
RealWordRep_658L41MS3,red,Test75,658L41MS3Test75red,$other,546.5319023,444.1945953,2375.035867,4093.143568,1718.107701,C658
RealWordRep_658L41MS3,rock,Test76,658L41MS3Test76rock,r,549.5574074,614.7620348,1991.997138,3555.804461,1563.807323,C658
RealWordRep_658L41MS3,web,Test81,658L41MS3Test81web,w,566.9930651,767.4595453,2221.852541,3930.935686,1709.083145,C658
RealWordRep_658L41MS3,rabbit,Test84,658L41MS3Test84rabbit,$other,578.8429677,833.1380245,1882.243094,3283.905206,1401.662112,C658
RealWordRep_658L41MS3,wet,Test85,658L41MS3Test85wet,w,583.506127,806.2081552,2427.715077,4187.957666,1760.242588,C658
RealWordRep_659L44FS3,red,Test3,659L44FS3Test3red,$w,110.0451461,422.6500358,2233.867358,3615.368182,1381.500824,C659
RealWordRep_659L44FS3,wet,Test4,659L44FS3Test4wet,w,113.7264952,721.1613727,1569.830512,3862.520155,2292.689643,C659
RealWordRep_659L44FS3,rock,Test7,659L44FS3Test7rock,$w,123.7704796,388.5825761,2189.80735,3605.129191,1415.321841,C659
RealWordRep_659L44FS3,web,Test11,659L44FS3Test11web,w,136.2470026,388.4687777,2047.878,3376.481212,1328.603212,C659
RealWordRep_659L44FS3,rabbit,Test15,659L44FS3Test15rabbit,$w,148.6387312,497.2514138,2252.764668,2855.189124,602.4244554,C659
RealWordRep_659L44FS3,water,Test21,659L44FS3Test21water,w,177.0960715,478.5069246,1282.639179,3287.992458,2005.353279,C659
RealWordRep_659L44FS3,rocking,Test31,659L44FS3Test31rocking,$w:r,232.0185442,412.306523,1251.220644,3274.589332,2023.368688,C659
RealWordRep_659L44FS3,ring,Test39,659L44FS3Test39ring,$w,261.3138538,361.780252,2416.322125,3416.590341,1000.268216,C659
RealWordRep_659L44FS3,waiting,Test44,659L44FS3Test44waiting,w,278.1345858,419.7819903,2519.820842,4357.238843,1837.418001,C659
RealWordRep_659L44FS3,rain,Test45,659L44FS3Test45rain,$w,281.3821993,452.3300851,1849.507723,3562.328393,1712.82067,C659
RealWordRep_659L44FS3,reading,Test50,659L44FS3Test50reading,$w,297.7268679,408.5622902,2710.16601,2899.060683,188.8946732,C659
RealWordRep_659L44FS3,wind,Test52,659L44FS3Test52wind,w,319.415907,383.5260444,2086.688328,3859.678698,1772.990371,C659
RealWordRep_659L44FS3,running,Test53,659L44FS3Test53running,$w,322.560285,411.0941501,2008.599954,3162.299344,1153.69939,C659
RealWordRep_659L44FS3,watch,Test54,659L44FS3Test54watch,w:$r,325.094443,393.0336505,2208.168292,3527.578323,1319.410031,C659
RealWordRep_659L44FS3,raisins,Test55,659L44FS3Test55raisins,$w:r,328.3217723,570.2289865,1993.726272,3988.23594,1994.509667,C659
RealWordRep_659L44FS3,washer,Test61,659L44FS3Test61washer,w,370.4022758,1057.765949,1189.613347,3645.869033,2456.255685,C659
RealWordRep_659L44FS3,window,Test63,659L44FS3Test63window,w,379.7789648,386.2984372,2276.430878,3506.230497,1229.799619,C659
RealWordRep_659L44FS3,wheel,Test65,659L44FS3Test65wheel,w,387.5244273,409.0213156,2416.930667,4555.486329,2138.555663,C659
RealWordRep_659L44FS3,walk,Test67,659L44FS3Test67walk,$other,393.889119,360.7883648,1759.199063,3567.914783,1808.71572,C659
RealWordRep_659L44FS3,wet,Test76,659L44FS3Test76wet,w,427.7196243,374.6163695,2052.692951,3844.104047,1791.411096,C659
RealWordRep_659L44FS3,rock,Test83,659L44FS3Test83rock,$w,450.2589031,579.322871,2045.841351,3689.007386,1643.166035,C659
RealWordRep_659L44FS3,rabbit,Test85,659L44FS3Test85rabbit,$other,456.6409965,361.9733852,1950.150442,3308.104094,1357.953652,C659
RealWordRep_659L44FS3,red,Test87,659L44FS3Test87red,$w,471.4235326,359.5236696,2212.645895,3592.020318,1379.374423,C659
RealWordRep_659L44FS3,web,Test88,659L44FS3Test88web,w,474.1707098,419.0006642,2157.462997,3539.565031,1382.102034,C659
RealWordRep_660L41FS3,web,Test6,660L41FS3Test6web,w:$r,104.256688,388.4707424,1292.477701,3085.250107,1792.772406,C660
RealWordRep_660L41FS3,wet,Test7,660L41FS3Test7wet,w,107.094607,386.59969,1395.877563,3619.52105,2223.643487,C660
RealWordRep_660L41FS3,rabbit,Test8,660L41FS3Test8rabbit,$w:r,109.667569,436.4774482,2366.149959,3832.436824,1466.286865,C660
RealWordRep_660L41FS3,red,Test9,660L41FS3Test9red,$w:r,112.4165776,351.7389737,2296.381933,3621.188654,1324.806722,C660
RealWordRep_660L41FS3,rock,Test16,660L41FS3Test16rock,$w,132.9081801,370.1996907,2378.806841,4058.240171,1679.43333,C660
RealWordRep_660L41FS3,reading,Test30,660L41FS3Test30reading,$w:r,182.5534339,336.5264322,2231.051171,4106.694161,1875.64299,C660
RealWordRep_660L41FS3,running,Test32,660L41FS3Test32running,$w,195.9330984,440.301866,2092.640574,4250.168249,2157.527675,C660
RealWordRep_660L41FS3,watch,Test37,660L41FS3Test37watch,w,211.1468821,238.6756025,1585.268578,3799.349755,2214.081176,C660
RealWordRep_660L41FS3,raisins,Test39,660L41FS3Test39raisins,$w:r,216.8884522,431.6719081,1602.79147,3908.232226,2305.440756,C660
RealWordRep_660L41FS3,ring,Test50,660L41FS3Test50ring,$w,256.8072782,555.7686219,2454.204181,4279.435035,1825.230854,C660
RealWordRep_660L41FS3,walk,Test56,660L41FS3Test56walk,w:$r,272.9445944,363.8870228,1884.113482,3847.949847,1963.836365,C660
RealWordRep_660L41FS3,wind,Test59,660L41FS3Test59wind,w:$r,281.0481723,333.863942,2218.68817,3983.837576,1765.149406,C660
RealWordRep_660L41FS3,rocking,Test61,660L41FS3Test61rocking,$w,286.7396691,545.1245754,1948.484474,4044.668508,2096.184034,C660
RealWordRep_660L41FS3,waiting,Test62,660L41FS3Test62waiting,w:$r,289.4378291,350.0276236,2226.626329,3968.467102,1741.840773,C660
RealWordRep_660L41FS3,rain,Test63,660L41FS3Test63rain,$w,292.1218109,356.6630835,1440.069812,3700.470608,2260.400796,C660
RealWordRep_660L41FS3,wheel,Test65,660L41FS3Test65wheel,w:$r,297.4017315,342.1809191,1954.897216,3703.316839,1748.419624,C660
RealWordRep_660L41FS3,washer,Test70,660L41FS3Test70washer,w,311.2979478,1033.077627,1535.551495,3385.166739,1849.615244,C660
RealWordRep_660L41FS3,window,Test73,660L41FS3Test73window,w:$r,319.6449155,366.6472989,2659.135348,4459.313722,1800.178374,C660
RealWordRep_660L41FS3,rock,Test75,660L41FS3Test75rock,$w,334.4959583,423.5447082,1888.434831,3988.525377,2100.090547,C660
RealWordRep_660L41FS3,web,Test80,660L41FS3Test80web,w,348.366299,343.8419567,2051.933528,3435.591031,1383.657504,C660
RealWordRep_660L41FS3,wet,Test83,660L41FS3Test83wet,w:$r,356.8857574,1074.389719,2886.473944,4319.491596,1433.017653,C660
RealWordRep_660L41FS3,rabbit,Test84,660L41FS3Test84rabbit,$w,359.1382351,497.0594427,1081.819619,3879.655731,2797.836112,C660
RealWordRep_660L41FS3,red,Test89,660L41FS3Test89red,$w:r,372.7939376,365.4788664,2122.603019,3727.998963,1605.395944,C660
RealWordRep_661L40FS3,wet,Test1,661L40FS3Test1wet,w,106.9333771,724.0435162,2587.343136,4191.79079,1604.447654,C661
RealWordRep_661L40FS3,web,Test2,661L40FS3Test2web,$other,110.291793,645.0781079,1345.884459,3418.096723,2072.212263,C661
RealWordRep_661L40FS3,rock,Test3,661L40FS3Test3rock,$w,116.9637554,624.7003555,1590.269933,4585.420359,2995.150426,C661
RealWordRep_661L40FS3,red,Test5,661L40FS3Test5red,$w:r,123.9117075,680.6824268,1423.364353,3420.736505,1997.372152,C661
RealWordRep_661L40FS3,rabbit,Test16,661L40FS3Test16rabbit,$other,157.4186635,911.4526096,1872.39397,3560.972932,1688.578962,C661
RealWordRep_661L40FS3,water,Test17,661L40FS3Test17water,w,160.2144344,630.7498205,2436.288316,3691.628867,1255.340552,C661
RealWordRep_661L40FS3,waiting,Test19,661L40FS3Test19waiting,w,166.1748429,552.2662828,2117.903519,3958.860533,1840.957014,C661
RealWordRep_661L40FS3,window,Test31,661L40FS3Test31window,w,208.0835367,513.3003117,1154.984328,3290.921772,2135.937444,C661
RealWordRep_661L40FS3,wind,Test33,661L40FS3Test33wind,w,213.5745975,522.2658778,1220.886792,3311.276212,2090.389421,C661
RealWordRep_661L40FS3,wheel,Test34,661L40FS3Test34wheel,w,216.0217404,416.088563,2257.992271,3513.547175,1255.554904,C661
RealWordRep_661L40FS3,rocking,Test35,661L40FS3Test35rocking,$w:r,218.7854762,455.7758544,2438.975789,2722.963856,283.9880668,C661
RealWordRep_661L40FS3,washer,Test36,661L40FS3Test36washer,w,226.3988104,717.6062051,1098.603025,3177.373361,2078.770337,C661
RealWordRep_661L40FS3,watch,Test43,661L40FS3Test43watch,w,246.4728156,558.2405761,2825.38231,4154.792574,1329.410263,C661
RealWordRep_661L40FS3,ring,Test46,661L40FS3Test46ring,$w,255.2902208,404.2332769,1960.460256,3569.734069,1609.273812,C661
RealWordRep_661L40FS3,walk,Test50,661L40FS3Test50walk,w,267.4780211,443.7442551,2036.600352,3650.195924,1613.595572,C661
RealWordRep_661L40FS3,raisins,Test59,661L40FS3Test59raisins,$w:r,296.3223518,687.0441576,1253.887393,3750.244554,2496.357161,C661
RealWordRep_661L40FS3,reading,Test60,661L40FS3Test60reading,$w,299.6353421,417.7371247,1973.252169,3423.077785,1449.825616,C661
RealWordRep_661L40FS3,rain,Test61,661L40FS3Test61rain,$w,302.4811338,454.6072526,1949.214141,2936.783683,987.569542,C661
RealWordRep_661L40FS3,running,Test73,661L40FS3Test73running,$w,341.5560469,431.6732379,2116.425176,4220.493941,2104.068765,C661
RealWordRep_661L40FS3,wet,Test75,661L40FS3Test75wet,w,347.6059621,536.4148385,1807.535965,3948.106809,2140.570845,C661
RealWordRep_661L40FS3,rock,Test76,661L40FS3Test76rock,$w,350.1631339,528.7990115,694.4059144,3221.587305,2527.18139,C661
RealWordRep_661L40FS3,red,Test84,661L40FS3Test84red,$w:r,375.6808935,508.4482229,2428.262601,3671.046405,1242.783804,C661
RealWordRep_661L40FS3,rabbit,Test85,661L40FS3Test85rabbit,$w,378.4570457,652.5855114,1151.964909,3770.634738,2618.669829,C661
RealWordRep_661L40FS3,web,Test88,661L40FS3Test88web,w,387.3269112,588.6071011,2271.745713,3642.715374,1370.969661,C661
RealWordRep_664L43FS3,rabbit,Test2,664L43FS3Test2rabbit,$w,160.4254239,410.5370698,1958.142691,3675.457958,1717.315267,C664
RealWordRep_664L43FS3,web,Test7,664L43FS3Test7web,w,175.0638591,393.6472194,2660.715668,3091.720225,431.0045563,C664
RealWordRep_664L43FS3,wet,Test8,664L43FS3Test8wet,w,177.7353607,853.3758209,2754.567886,4626.863579,1872.295693,C664
RealWordRep_664L43FS3,red,Test9,664L43FS3Test9red,$w,180.3785818,429.8249061,2158.527846,4158.060684,1999.532839,C664
RealWordRep_664L43FS3,rock,Test11,664L43FS3Test11rock,$w,186.1181816,430.0618422,2094.17736,3250.410343,1156.232983,C664
RealWordRep_664L43FS3,raisins,Test17,664L43FS3Test17raisins,$w:r,204.7608284,469.5326997,2152.61302,3214.661079,1062.048059,C664
RealWordRep_664L43FS3,wind,Test22,664L43FS3Test22wind,w,220.4805142,439.9460002,2617.052042,4101.043838,1483.991797,C664
RealWordRep_664L43FS3,water,Test25,664L43FS3Test25water,w,229.1729616,360.4115635,2317.467967,2799.703042,482.2350746,C664
RealWordRep_664L43FS3,watch,Test28,664L43FS3Test28watch,w,238.2170909,336.7927238,2323.652267,3137.71477,814.0625038,C664
RealWordRep_664L43FS3,ring,Test30,664L43FS3Test30ring,$w,243.8662015,292.5535158,1926.895738,3259.203551,1332.307813,C664
RealWordRep_664L43FS3,rocking,Test33,664L43FS3Test33rocking,$w,253.2051936,784.6433994,2395.026715,3463.951878,1068.925163,C664
RealWordRep_664L43FS3,running,Test41,664L43FS3Test41running,$w,281.3204295,492.6306185,1616.532439,3581.535314,1965.002876,C664
RealWordRep_664L43FS3,window,Test42,664L43FS3Test42window,$other,284.4526349,388.2641189,2683.851458,3977.861486,1294.010028,C664
RealWordRep_664L43FS3,reading,Test43,664L43FS3Test43reading,$w:r,287.4422247,340.6847289,1801.10822,3181.682951,1380.574731,C664
RealWordRep_664L43FS3,rain,Test60,664L43FS3Test60rain,$w:r,338.4194434,887.5734986,2576.592947,3867.70423,1291.111282,C664
RealWordRep_664L43FS3,walk,Test61,664L43FS3Test61walk,w,341.4082698,411.4560699,2461.767701,3953.720177,1491.952476,C664
RealWordRep_664L43FS3,wheel,Test65,664L43FS3Test65wheel,$other,352.6769146,464.7696383,2366.921352,4165.736892,1798.81554,C664
RealWordRep_664L43FS3,waiting,Test71,664L43FS3Test71waiting,w,375.820125,620.2870508,2390.922682,4118.771631,1727.848949,C664
RealWordRep_664L43FS3,washer,Test73,664L43FS3Test73washer,w,381.8374694,1144.017625,1918.499244,3113.25479,1194.755547,C664
RealWordRep_664L43FS3,rock,Test75,664L43FS3Test75rock,$w,387.559509,394.0667985,1861.328484,3256.250813,1394.922328,C664
RealWordRep_664L43FS3,wet,Test76,664L43FS3Test76wet,w,390.3344697,1649.698632,3266.556671,4406.864692,1140.308021,C664
RealWordRep_664L43FS3,red,Test79,664L43FS3Test79red,$w,398.1910404,670.0632074,2359.793832,4180.11736,1820.323528,C664
RealWordRep_664L43FS3,web,Test82,664L43FS3Test82web,w,407.2722184,649.1035829,2234.424475,3731.733071,1497.308595,C664
RealWordRep_664L43FS3,rabbit,Test90,664L43FS3Test90rabbit,$w,433.3227047,421.6205598,1953.973522,3654.092381,1700.118859,C664
RealWordRep_665L52FS4,rock,Test5,665L52FS4Test5rock,$w,185.4667761,325.7985867,1659.070809,3285.170467,1626.099658,C665
RealWordRep_665L52FS4,web,Test7,665L52FS4Test7web,w:$r,191.8902179,437.9446948,1548.912354,3231.636766,1682.724413,C665
RealWordRep_665L52FS4,rabbit,Test11,665L52FS4Test11rabbit,$w:r,204.7112409,430.2779391,2124.701095,3462.972607,1338.271513,C665
RealWordRep_665L52FS4,wet,Test12,665L52FS4Test12wet,w:$r,207.7383333,370.2214752,1644.07923,3460.967688,1816.888458,C665
RealWordRep_665L52FS4,window,Test17,665L52FS4Test17window,$other,227.1933366,538.2768419,1773.95486,4227.951419,2453.996559,C665
RealWordRep_665L52FS4,water,Test23,665L52FS4Test23water,w,247.4995297,395.9088569,1281.106866,3011.32243,1730.215564,C665
RealWordRep_665L52FS4,wind,Test24,665L52FS4Test24wind,w,250.6465044,421.7479562,2387.175906,3605.897285,1218.721379,C665
RealWordRep_665L52FS4,rain,Test34,665L52FS4Test34rain,$w,308.2273936,1086.620983,2515.31357,4087.039984,1571.726415,C665
RealWordRep_665L52FS4,reading,Test38,665L52FS4Test38reading,$other,326.2905751,730.8871066,1887.253886,3849.793839,1962.539953,C665
RealWordRep_665L52FS4,watch,Test47,665L52FS4Test47watch,$other,365.2517926,1205.973048,1771.937395,4824.319417,3052.382021,C665
RealWordRep_665L52FS4,walk,Test52,665L52FS4Test52walk,w,382.5904875,518.0811267,2520.549003,4111.495865,1590.946862,C665
RealWordRep_665L52FS4,ring,Test68,665L52FS4Test68ring,$w:r,432.4495853,383.4443299,1382.777703,3030.832452,1648.054749,C665
RealWordRep_665L52FS4,raisins,Test69,665L52FS4Test69raisins,r:$w,435.359782,733.1891698,2004.129429,3365.091467,1360.962038,C665
RealWordRep_665L52FS4,rocking,Test73,665L52FS4Test73rocking,r:$w,453.2132721,879.5896262,1358.937985,3492.233461,2133.295476,C665
RealWordRep_665L52FS4,washer,Test74,665L52FS4Test74washer,$other,456.7255102,963.3622667,1339.152243,4586.512902,3247.360658,C665
RealWordRep_665L52FS4,red,Test76,665L52FS4Test76red,r:$w,463.411258,450.6686123,1673.595447,3862.70701,2189.111563,C665
RealWordRep_665L52FS4,rabbit,Test82,665L52FS4Test82rabbit,$w:r,483.5060144,370.2920877,2113.359841,3388.703296,1275.343455,C665
RealWordRep_665L52FS4,wet,Test83,665L52FS4Test83wet,$r:w,486.648449,390.209061,2119.692738,3983.867026,1864.174289,C665
RealWordRep_665L52FS4,rock,Test85,665L52FS4Test85rock,$w,492.9522231,387.3465045,1999.338159,3594.587739,1595.249581,C665
RealWordRep_665L52FS4,web,Test86,665L52FS4Test86web,w:$r,495.5837113,438.8056583,1444.429377,3258.261999,1813.832622,C665
RealWordRep_667L46FS4,rock,Test3,667L46FS4Test3rock,$w,119.8421044,778.3677582,1130.249183,3521.36625,2391.117067,C667
RealWordRep_667L46FS4,web,Test6,667L46FS4Test6web,w,135.9937133,788.2120407,1838.647344,3460.445205,1621.797862,C667
RealWordRep_667L46FS4,red,Test15,667L46FS4Test15red,r:$w,290.5086596,658.5781719,2004.755688,3447.034507,1442.278819,C667
RealWordRep_667L46FS4,wet,Test16,667L46FS4Test16wet,w,296.4010527,533.2748248,2063.510636,3869.258164,1805.747528,C667
RealWordRep_667L46FS4,running,Test19,667L46FS4Test19running,$w,309.7558424,803.3792047,1755.086755,3703.300621,1948.213866,C667
RealWordRep_667L46FS4,wind,Test30,667L46FS4Test30wind,w,360.7227403,589.2055714,1726.238767,3476.39946,1750.160693,C667
RealWordRep_667L46FS4,walk,Test37,667L46FS4Test37walk,w,398.3738662,753.808136,2022.43082,3662.875605,1640.444785,C667
RealWordRep_667L46FS4,rain,Test38,667L46FS4Test38rain,$w,405.6411211,669.3073624,1733.272858,3136.535466,1403.262608,C667
RealWordRep_667L46FS4,waiting,Test41,667L46FS4Test41waiting,$r:w,425.7854296,782.5797362,1972.791996,3556.539761,1583.747765,C667
RealWordRep_667L46FS4,ring,Test47,667L46FS4Test47ring,$w,459.6332523,415.2318415,2320.30183,3506.082737,1185.780907,C667
RealWordRep_667L46FS4,raisins,Test48,667L46FS4Test48raisins,$w,464.01786,1665.884986,3540.661208,4496.506791,955.8455831,C667
RealWordRep_667L46FS4,water,Test50,667L46FS4Test50water,w,475.2017078,579.8144933,1415.620496,3305.857968,1890.237472,C667
RealWordRep_667L46FS4,watch,Test51,667L46FS4Test51watch,w,481.7278331,774.4514593,1829.56417,3659.905401,1830.341232,C667
RealWordRep_667L46FS4,washer,Test65,667L46FS4Test65washer,w,596.0828311,818.8363665,2000.552301,3626.035202,1625.482901,C667
RealWordRep_667L46FS4,rocking,Test66,667L46FS4Test66rocking,$w,601.4512812,806.9372275,1953.515094,3472.785297,1519.270203,C667
RealWordRep_667L46FS4,web,Test78,667L46FS4Test78web,$hw,707.2701701,841.3462721,1653.745525,3555.22442,1901.478896,C667
RealWordRep_667L46FS4,rabbit,Test80,667L46FS4Test80rabbit,$w:r,716.5016944,669.8778024,1964.059223,3959.164264,1995.10504,C667
RealWordRep_667L46FS4,red,Test86,667L46FS4Test86red,$w,752.0417169,435.6535294,1977.844148,3964.025445,1986.181297,C667
RealWordRep_667L46FS4,rock,Test88,667L46FS4Test88rock,$other,762.1267763,911.023916,1725.256301,3584.51419,1859.257889,C667
RealWordRep_667L46FS4,wet,Test90,667L46FS4Test90wet,w,779.628288,633.7941416,2333.852407,3947.855244,1614.002837,C667
RealWordRep_668L49MS4,red,Test2,668L49MS4Test2red,$other,99.64333849,937.4706827,1611.672221,3007.169547,1395.497325,C668
RealWordRep_668L49MS4,web,Test4,668L49MS4Test4web,w:$r,112.2643091,941.1921121,1692.863695,3858.179313,2165.315618,C668
RealWordRep_668L49MS4,rock,Test7,668L49MS4Test7rock,$other,120.6628971,238.5076646,2096.18158,3804.796922,1708.615342,C668
RealWordRep_668L49MS4,rabbit,Test10,668L49MS4Test10rabbit,$w,135.9121136,787.0091361,1933.594156,4174.722672,2241.128515,C668
RealWordRep_668L49MS4,wet,Test12,668L49MS4Test12wet,$other,148.3894711,623.523315,2063.08472,3994.732954,1931.648234,C668
RealWordRep_668L49MS4,wheel,Test17,668L49MS4Test17wheel,w,167.1266321,646.463801,1572.64307,3065.855411,1493.212341,C668
RealWordRep_668L49MS4,watch,Test24,668L49MS4Test24watch,w,190.3776919,689.9157302,1736.371092,3474.149737,1737.778645,C668
RealWordRep_668L49MS4,window,Test28,668L49MS4Test28window,w:$r,217.4521931,601.3699817,1176.598912,4215.855539,3039.256627,C668
RealWordRep_668L49MS4,water,Test33,668L49MS4Test33water,w,264.5293848,435.2344217,1861.14488,4041.038574,2179.893694,C668
RealWordRep_668L49MS4,washer,Test35,668L49MS4Test35washer,w,298.1426848,538.569543,2017.804991,3186.777975,1168.972984,C668
RealWordRep_668L49MS4,ring,Test39,668L49MS4Test39ring,$w:r,319.2324942,297.5492879,1639.626571,3153.966474,1514.339903,C668
RealWordRep_668L49MS4,wind,Test43,668L49MS4Test43wind,w,345.9919453,416.5531023,1407.309951,3634.63826,2227.32831,C668
RealWordRep_668L49MS4,waiting,Test51,668L49MS4Test51waiting,$other,377.3842154,330.2963215,2056.788895,3159.222534,1102.433639,C668
RealWordRep_668L49MS4,running,Test55,668L49MS4Test55running,$w,400.6114106,759.0527376,1381.562047,2988.008378,1606.446331,C668
RealWordRep_668L49MS4,walk,Test57,668L49MS4Test57walk,w,407.124764,956.1974892,1744.436572,4099.318079,2354.881507,C668
RealWordRep_668L49MS4,raisins,Test64,668L49MS4Test64raisins,r,425.5878248,1492.49881,3230.507453,4753.584615,1523.077162,C668
RealWordRep_668L49MS4,reading,Test65,668L49MS4Test65reading,r:$w,427.9415778,455.4737743,2170.505941,3671.420645,1500.914704,C668
RealWordRep_668L49MS4,red,Test75,668L49MS4Test75red,r:$w,465.0035333,1213.7098,2463.591777,3556.020835,1092.429058,C668
RealWordRep_668L49MS4,rabbit,Test83,668L49MS4Test83rabbit,r:$w,485.4795933,739.6537379,1940.012569,3736.207977,1796.195407,C668
RealWordRep_668L49MS4,web,Test84,668L49MS4Test84web,w:$r,487.6564739,808.8057207,1778.824754,3252.141915,1473.317161,C668
RealWordRep_668L49MS4,wet,Test86,668L49MS4Test86wet,w:$r,493.149372,645.5654324,1594.440787,3467.058788,1872.618001,C668
RealWordRep_668L49MS4,rock,Test89,668L49MS4Test89rock,$w,502.9540765,320.1707781,1875.396567,3510.832556,1635.43599,C668
RealWordRep_669L49MS4,web,Test2,669L49MS4Test2web,w,653.7218828,416.8831314,2061.871298,3461.92131,1400.050011,C669
RealWordRep_669L49MS4,rabbit,Test5,669L49MS4Test5rabbit,r,667.5253464,911.3245013,1711.681284,2417.10816,705.4268759,C669
RealWordRep_669L49MS4,wet,Test9,669L49MS4Test9wet,w,680.9327283,573.0357321,2296.46758,4345.276165,2048.808585,C669
RealWordRep_669L49MS4,rock,Test14,669L49MS4Test14rock,r,705.665931,466.3342624,1681.890074,3068.068841,1386.178767,C669
RealWordRep_669L49MS4,red,Test16,669L49MS4Test16red,r,713.6569819,465.0124744,1317.621476,3358.713736,2041.09226,C669
RealWordRep_669L49MS4,watch,Test20,669L49MS4Test20watch,w,726.2692531,471.8778603,1184.193638,3187.871979,2003.678341,C669
RealWordRep_669L49MS4,ring,Test22,669L49MS4Test22ring,r,731.7934195,401.8332177,1587.644459,3295.946709,1708.30225,C669
RealWordRep_669L49MS4,wind,Test23,669L49MS4Test23wind,w,734.8144415,535.1184535,1142.924883,3809.41929,2666.494408,C669
RealWordRep_669L49MS4,rocking,Test28,669L49MS4Test28rocking,r,749.7474839,389.7171026,1437.966294,3144.37117,1706.404876,C669
RealWordRep_669L49MS4,raisins,Test31,669L49MS4Test31raisins,r,758.9478316,399.1789877,2191.750269,2823.934996,632.1847265,C669
RealWordRep_669L49MS4,wheel,Test34,669L49MS4Test34wheel,w,778.1610128,823.1917053,1976.280048,4205.066451,2228.786403,C669
